edge_id,source,target
2102,59,1011
2103,78,1011
2104,17,1011
2105,206,1011
2106,144,1011
2107,61,1011
2108,93,1011
2109,99,1011
2110,46,1011
2111,4,1011
2112,70,1011
2113,40,1011
2114,14,1011
2115,15,1011
2116,101,1011
2117,204,1011
2118,48,1011
2119,19,1011
2120,186,1011
2121,18,1011
2122,45,1011
2123,56,1011
2124,53,1011
2125,194,1011
2126,82,1011
2127,74,1011
2128,105,1011
2129,23,1011
2130,29,1011
2131,195,1011
2132,180,1011
2133,114,1011
2134,158,1011
2135,16,1011
2136,121,1011
2137,137,1011
2138,3,1011
2139,100,1011
2140,110,1011
2141,64,1011
2142,134,1011
2143,172,1011
2144,199,1011
2145,163,1011
2146,214,1011
2147,108,1011
2148,138,1011
2149,86,1011
2150,369,1011
2151,39,1011
2152,151,1011
2153,353,1011
2154,351,1011
2155,240,1011
2156,69,1011
2157,124,1011
2158,327,1011
2159,197,1011
2160,159,1011
2161,222,1011
2162,221,1011
2163,142,1011
2164,21,1011
2165,181,1011
2166,49,1011
2167,358,1011
2168,35,1011
2169,140,1011
2170,115,1011
2171,136,1011
2172,363,1011
2173,319,1011
2174,410,1011
2175,379,1011
2176,376,1011
2177,169,1011
2178,217,1011
2179,12,1012
2180,417,1012
2181,418,1012
2182,160,1012
2183,4,1012
2184,185,1012
2185,52,1012
2186,419,1012
2187,420,1012
2188,106,1012
2189,342,1012
2190,16,1012
2191,341,1012
2192,125,1012
2193,126,1012
2194,11,1013
2195,261,1013
2196,27,1013
2197,94,1014
2198,0,1015
2199,232,1015
2200,85,1015
2201,26,1015
2202,307,1015
2203,214,1015
2204,348,1015
2205,7,1016
2206,180,1016
2207,22,1016
2208,47,1016
2209,55,1016
2210,1,1016
2211,2,1016
2212,421,1016
2213,4,1016
2214,48,1017
2215,134,1017
2216,180,1018
2217,22,1018
2218,55,1018
2219,53,1019
2220,27,1019
2221,85,1019
2222,61,1019
2223,13,1019
2224,83,1019
2225,104,1019
2226,12,1020
2227,4,1020
2228,52,1020
2229,136,1021
2230,337,1021
2231,346,1021
2232,152,1021
2233,359,1021
2234,347,1021
2235,354,1021
2236,422,1021
2237,381,1021
2238,22,1022
2239,4,1022
2240,0,1023
2241,214,1023
2242,4,1024
2243,12,1024
2244,36,1024
2245,27,1024
2246,112,1024
2247,43,1024
2248,10,1024
2249,18,1024
2250,52,1024
2251,35,1024
2252,82,1024
2253,37,1024
2254,115,1024
2255,193,1024
2256,11,1024
2257,46,1024
2258,56,1024
2259,67,1024
2260,32,1024
2261,5,1025
2262,156,1025
2263,399,1026
2264,148,1026
2265,392,1026
2266,423,1026
2267,424,1026
2268,49,1026
2269,186,1027
2270,12,1028
2271,82,1028
2272,4,1028
2273,105,1028
2274,193,1028
2275,13,1029
2276,234,1030
2277,184,1030
2278,37,1030
2279,131,1030
2280,4,1030
2281,52,1030
2282,186,1030
2283,121,1030
2284,67,1030
2285,425,1030
2286,247,1030
2287,9,1030
2288,12,1031
2289,5,1032
2290,156,1032
2291,97,1032
2292,45,1033
2293,40,1033
2294,14,1033
2295,87,1033
2296,86,1033
2297,39,1033
2298,32,1033
2299,234,1034
2300,37,1034
2301,12,1034
2302,52,1034
2303,4,1034
2304,12,1035
2305,185,1035
2306,27,1036
2307,177,1036
2308,6,1036
2309,205,1037
2310,248,1037
2311,22,1037
2312,12,1037
2313,4,1037
2314,7,1037
2315,2,1037
2316,52,1037
2317,47,1037
2318,210,1037
2319,240,1037
2320,198,1037
2321,184,1037
2322,85,1038
2323,88,1038
2324,177,1038
2325,188,1038
2326,112,1038
2327,13,1038
2328,66,1038
2329,182,1038
2330,10,1038
2331,27,1038
2332,43,1038
2333,59,1038
2334,61,1038
2335,369,1038
2336,343,1038
2337,181,1038
2338,53,1038
2339,72,1038
2340,6,1038
2341,368,1038
2342,376,1038
2343,11,1038
2344,12,1039
2345,50,1039
2346,25,1039
2347,28,1039
2348,85,1040
2349,27,1041
2350,234,1042
2351,70,1043
2352,185,1044
2353,11,1044
2354,57,1044
2355,12,1044
2356,184,1044
2357,52,1044
2358,4,1044
2359,27,1044
2360,85,1044
2361,88,1044
2362,181,1044
2363,112,1044
2364,46,1044
2365,0,1044
2366,13,1044
2367,104,1044
2368,59,1044
2369,17,1044
2370,26,1044
2371,20,1044
2372,209,1044
2373,37,1044
2374,47,1044
2375,28,1044
2376,51,1044
2377,9,1044
2378,154,1044
2379,131,1044
2380,67,1044
2381,8,1044
2382,29,1044
2383,369,1044
2384,218,1044
2385,2,1044
2386,223,1044
2387,425,1044
2388,5,1044
2389,56,1044
2390,21,1044
2391,78,1044
2392,40,1044
2393,14,1044
2394,101,1044
2395,50,1044
2396,82,1044
2397,18,1044
2398,196,1044
2399,299,1045
2400,52,1046
2401,196,1046
2402,209,1046
2403,63,1047
2404,43,1048
2405,51,1048
2406,66,1048
2407,13,1049
2408,0,1049
2409,85,1049
2410,27,1049
2411,343,1049
2412,59,1049
2413,88,1049
2414,41,1049
2415,27,1050
2416,85,1050
2417,2,1051
2418,52,1051
2419,12,1052
2420,185,1052
2421,28,1052
2422,4,1053
2423,47,1053
2424,52,1053
2425,12,1053
2426,68,1054
2427,27,1055
2428,12,1055
2429,177,1055
2430,4,1055
2431,40,1055
2432,14,1055
2433,47,1055
2434,185,1055
2435,144,1055
2436,17,1055
2437,6,1055
2438,101,1055
2439,18,1055
2440,28,1055
2441,52,1055
2442,43,1055
2443,106,1055
2444,16,1055
2445,10,1055
2446,68,1055
2447,85,1055
2448,8,1055
2449,88,1055
2450,37,1055
2451,59,1055
2452,11,1055
2453,184,1055
2454,82,1055
2455,115,1055
2456,78,1055
2457,74,1055
2458,146,1055
2459,70,1055
2460,143,1056
2461,12,1056
2462,32,1056
2463,52,1056
2464,4,1056
2465,40,1056
2466,194,1056
2467,115,1056
2468,13,1056
2469,182,1056
2470,27,1056
2471,85,1056
2472,177,1056
2473,181,1056
2474,185,1057
2475,127,1057
2476,12,1057
2477,50,1057
2478,239,1057
2479,12,1058
2480,185,1058
2481,28,1058
2482,0,1059
2483,2,1060
2484,52,1060
2485,12,1061
2486,160,1061
2487,10,1061
2488,4,1061
2489,99,1061
2490,185,1061
2491,52,1061
2492,256,1061
2493,335,1061
2494,229,1061
2495,94,1061
2496,106,1061
2497,342,1061
2498,16,1061
2499,341,1061
2500,240,1061
2501,230,1061
2502,426,1061
2503,34,1062
2504,207,1063
2505,4,1063
2506,251,1063
2507,136,1064
2508,29,1064
2509,152,1064
2510,52,1064
2511,4,1064
2512,427,1065
2513,43,1065
2514,36,1065
2515,101,1065
2516,360,1065
2517,18,1065
2518,177,1065
2519,1,1066
2520,388,1067
2521,12,1068
2522,4,1068
2523,50,1068
2524,124,1068
2525,219,1068
2526,52,1068
2527,117,1068
2528,184,1068
2529,327,1068
2530,224,1068
2531,2,1068
2532,28,1068
2533,68,1068
2534,9,1068
2535,178,1068
2536,59,1068
2537,46,1068
2538,23,1068
2539,134,1068
2540,43,1068
2541,105,1068
2542,62,1068
2543,16,1068
2544,341,1068
2545,106,1068
2546,342,1068
2547,248,1068
2548,241,1068
2549,207,1068
2550,192,1068
2551,14,1068
2552,154,1068
2553,217,1068
2554,34,1068
2555,17,1068
2556,82,1068
2557,40,1068
2558,18,1068
2559,48,1068
2560,88,1068
2561,56,1068
2562,186,1069
2563,428,1069
2564,48,1069
2565,3,1069
2566,52,1069
2567,12,1069
2568,186,1070
2569,3,1070
2570,48,1070
2571,428,1070
2572,340,1070
2573,185,1071
2574,12,1071
2575,2,1072
2576,52,1072
2577,4,1073
2578,47,1073
2579,248,1073
2580,251,1073
2581,207,1073
2582,241,1073
2583,351,1073
2584,184,1074
2585,429,1074
2586,430,1074
2587,8,1074
2588,70,1074
2589,431,1074
2590,192,1074
2591,432,1074
2592,433,1074
2593,93,1074
2594,119,1074
2595,434,1074
2596,435,1074
2597,153,1074
2598,133,1074
2599,436,1074
2600,437,1074
2601,114,1074
2602,438,1074
2603,216,1074
2604,82,1074
2605,4,1075
2606,52,1075
2607,27,1075
2608,12,1075
2609,105,1075
2610,193,1075
2611,205,1076
2612,2,1076
2613,48,1076
2614,106,1076
2615,6,1076
2616,70,1076
2617,68,1076
2618,10,1076
2619,11,1076
2620,12,1076
2621,252,1076
2622,4,1076
2623,52,1076
2624,67,1076
2625,37,1076
2626,9,1076
2627,111,1076
2628,136,1076
2629,45,1076
2630,82,1076
2631,124,1076
2632,28,1076
2633,88,1077
2634,27,1077
2635,10,1078
2636,65,1078
2637,4,1079
2638,112,1080
2639,46,1080
2640,4,1080
2641,48,1081
2642,134,1081
2643,0,1082
2644,8,1083
2645,122,1083
2646,439,1084
2647,440,1084
2648,441,1084
2649,52,1085
2650,8,1085
2651,106,1086
2652,4,1086
2653,12,1086
2654,52,1086
2655,16,1086
2656,342,1086
2657,341,1086
2658,94,1086
2659,99,1086
2660,126,1086
2661,125,1086
2662,112,1087
2663,325,1087
2664,85,1087
2665,442,1087
2666,20,1087
2667,443,1088
2668,22,1088
2669,28,1089
2670,12,1090
2671,4,1090
2672,8,1090
2673,106,1090
2674,48,1090
2675,185,1090
2676,52,1090
2677,19,1090
2678,68,1090
2679,9,1090
2680,37,1090
2681,29,1090
2682,16,1090
2683,49,1091
2684,399,1091
2685,144,1091
2686,14,1091
2687,40,1091
2688,101,1091
2689,148,1091
2690,82,1091
2691,115,1091
2692,78,1091
2693,86,1091
2694,20,1092
2695,154,1092
2696,203,1092
2697,70,1093
2698,153,1093
2699,261,1093
2700,142,1093
2701,320,1093
2702,12,1094
2703,4,1094
2704,2,1094
2705,104,1094
2706,52,1094
2707,27,1094
2708,177,1094
2709,88,1094
2710,19,1094
2711,218,1094
2712,56,1094
2713,82,1094
2714,62,1094
2715,18,1094
2716,144,1094
2717,43,1094
2718,115,1094
2719,36,1094
2720,209,1094
2721,9,1095
2722,52,1095
2723,4,1095
2724,243,1095
2725,7,1096
2726,52,1096
2727,4,1096
2728,248,1096
2729,12,1096
2730,241,1096
2731,117,1096
2732,161,1096
2733,27,1097
2734,181,1097
2735,177,1097
2736,6,1097
2737,112,1097
2738,10,1097
2739,252,1097
2740,108,1097
2741,12,1097
2742,0,1097
2743,82,1097
2744,101,1097
2745,115,1097
2746,56,1097
2747,18,1097
2748,4,1097
2749,85,1098
2750,88,1098
2751,181,1098
2752,177,1098
2753,112,1098
2754,0,1098
2755,10,1098
2756,11,1098
2757,12,1098
2758,206,1098
2759,4,1098
2760,5,1098
2761,9,1098
2762,182,1098
2763,106,1098
2764,389,1098
2765,32,1098
2766,17,1098
2767,330,1098
2768,20,1098
2769,48,1098
2770,8,1098
2771,185,1098
2772,13,1098
2773,2,1098
2774,35,1098
2775,68,1098
2776,49,1098
2777,15,1098
2778,18,1098
2779,27,1098
2780,36,1098
2781,56,1098
2782,14,1098
2783,199,1098
2784,28,1098
2785,16,1098
2786,341,1098
2787,342,1098
2788,399,1098
2789,41,1098
2790,37,1098
2791,70,1098
2792,43,1098
2793,184,1098
2794,40,1098
2795,24,1098
2796,423,1098
2797,146,1098
2798,392,1098
2799,431,1098
2800,78,1098
2801,79,1098
2802,74,1098
2803,204,1098
2804,113,1098
2805,67,1098
2806,23,1098
2807,101,1098
2808,203,1098
2809,52,1098
2810,45,1098
2811,312,1098
2812,39,1098
2813,19,1098
2814,42,1098
2815,87,1098
2816,224,1098
2817,59,1098
2818,153,1098
2819,219,1098
2820,64,1098
2821,47,1098
2822,136,1098
2823,335,1098
2824,108,1098
2825,50,1098
2826,86,1098
2827,29,1098
2828,314,1098
2829,117,1098
2830,82,1098
2831,218,1098
2832,7,1098
2833,75,1098
2834,77,1098
2835,76,1098
2836,95,1098
2837,296,1098
2838,81,1098
2839,190,1098
2840,111,1098
2841,193,1098
2842,180,1098
2843,105,1098
2844,46,1098
2845,100,1098
2846,94,1098
2847,91,1098
2848,186,1098
2849,194,1098
2850,99,1098
2851,195,1098
2852,107,1098
2853,377,1098
2854,444,1098
2855,110,1098
2856,142,1098
2857,65,1098
2858,57,1098
2859,187,1098
2860,229,1098
2861,250,1098
2862,126,1098
2863,125,1098
2864,62,1098
2865,163,1098
2866,159,1098
2867,321,1098
2868,137,1098
2869,154,1098
2870,120,1098
2871,115,1098
2872,84,1098
2873,34,1098
2874,221,1098
2875,240,1098
2876,198,1098
2877,220,1098
2878,353,1098
2879,230,1098
2880,144,1098
2881,145,1098
2882,148,1098
2883,241,1098
2884,207,1098
2885,248,1098
2886,445,1098
2887,226,1098
2888,138,1098
2889,227,1098
2890,156,1098
2891,200,1098
2892,237,1098
2893,22,1098
2894,104,1098
2895,196,1098
2896,124,1098
2897,215,1098
2898,205,1098
2899,1,1098
2900,160,1098
2901,446,1098
2902,129,1098
2903,228,1098
2904,406,1098
2905,351,1098
2906,3,1098
2907,225,1098
2908,26,1098
2909,202,1098
2910,411,1098
2911,61,1098
2912,123,1098
2913,261,1098
2914,222,1098
2915,447,1098
2916,412,1098
2917,165,1098
2918,150,1098
2919,175,1098
2920,363,1098
2921,173,1098
2922,73,1098
2923,365,1098
2924,179,1098
2925,174,1098
2926,116,1098
2927,382,1098
2928,176,1098
2929,155,1098
2930,373,1098
2931,170,1098
2932,279,1098
2933,265,1098
2934,66,1098
2935,376,1098
2936,48,1099
2937,37,1099
2938,4,1099
2939,184,1099
2940,12,1099
2941,52,1099
2942,106,1099
2943,16,1099
2944,10,1099
2945,105,1099
2946,191,1099
2947,124,1099
2948,134,1099
2949,8,1099
2950,29,1099
2951,193,1099
2952,341,1099
2953,342,1099
2954,21,1100
2955,4,1101
2956,106,1101
2957,16,1101
2958,12,1101
2959,52,1101
2960,94,1101
2961,125,1101
2962,126,1101
2963,341,1101
2964,342,1101
2965,28,1102
2966,12,1102
2967,185,1102
2968,50,1102
2969,9,1103
2970,52,1103
2971,208,1103
2972,205,1103
2973,68,1103
2974,224,1103
2975,61,1104
2976,148,1105
2977,15,1105
2978,17,1105
2979,399,1105
2980,146,1105
2981,147,1105
2982,144,1105
2983,145,1105
2984,12,1106
2985,50,1106
2986,2,1107
2987,12,1107
2988,184,1107
2989,28,1107
2990,37,1107
2991,52,1107
2992,50,1107
2993,185,1107
2994,240,1107
2995,198,1107
2996,351,1107
2997,4,1108
2998,12,1108
2999,185,1108
3000,50,1108
3001,37,1108
3002,52,1108
3003,104,1108
3004,27,1108
3005,6,1108
3006,198,1108
3007,209,1108
3008,240,1108
3009,9,1109
3010,13,1110
3011,120,1110
3012,12,1111
3013,185,1111
3014,165,1111
3015,45,1111
3016,52,1111
3017,4,1111
3018,84,1111
3019,80,1111
3020,237,1111
3021,150,1111
3022,87,1111
3023,193,1111
3024,89,1111
3025,67,1111
3026,268,1111
3027,240,1111
3028,280,1111
3029,200,1111
3030,182,1112
3031,41,1112
3032,66,1113
3033,4,1113
3034,205,1114
3035,234,1114
3036,131,1114
3037,206,1114
3038,184,1114
3039,4,1114
3040,12,1114
3041,37,1114
3042,52,1114
3043,9,1114
3044,67,1114
3045,448,1114
3046,234,1115
3047,184,1115
3048,449,1115
3049,37,1115
3050,4,1115
3051,12,1115
3052,425,1115
3053,121,1115
3054,52,1115
3055,186,1115
3056,37,1116
3057,234,1116
3058,52,1116
3059,184,1116
3060,186,1116
3061,121,1116
3062,247,1116
3063,67,1116
3064,448,1116
3065,248,1117
3066,55,1117
3067,182,1118
3068,10,1118
3069,88,1118
3070,0,1118
3071,417,1119
3072,106,1119
3073,12,1119
3074,52,1119
3075,16,1119
3076,314,1119
3077,318,1119
3078,2,1119
3079,125,1119
3080,126,1119
3081,258,1119
3082,286,1119
3083,345,1119
3084,344,1119
3085,4,1119
3086,10,1120
3087,66,1120
3088,12,1120
3089,4,1120
3090,27,1120
3091,181,1120
3092,177,1120
3093,6,1120
3094,37,1120
3095,43,1120
3096,84,1120
3097,52,1120
3098,82,1120
3099,18,1120
3100,67,1120
3101,101,1120
3102,193,1120
3103,115,1120
3104,46,1120
3105,9,1121
3106,206,1121
3107,206,1122
3108,4,1123
3109,450,1124
3110,68,1125
3111,314,1125
3112,4,1125
3113,384,1125
3114,192,1125
3115,2,1125
3116,193,1125
3117,46,1125
3118,0,1126
3119,328,1126
3120,43,1126
3121,233,1126
3122,339,1126
3123,6,1127
3124,14,1127
3125,18,1127
3126,181,1127
3127,43,1127
3128,85,1127
3129,95,1127
3130,82,1127
3131,12,1127
3132,115,1127
3133,2,1128
3134,52,1128
3135,209,1128
3136,385,1128
3137,52,1129
3138,2,1129
3139,196,1129
3140,209,1129
3141,217,1129
3142,2,1130
3143,52,1130
3144,196,1130
3145,209,1130
3146,2,1131
3147,210,1132
3148,2,1132
3149,52,1132
3150,217,1132
3151,52,1133
3152,209,1133
3153,2,1134
3154,2,1135
3155,52,1135
3156,9,1136
3157,205,1136
3158,206,1136
3159,10,1137
3160,43,1137
3161,78,1137
3162,12,1137
3163,52,1137
3164,59,1137
3165,0,1137
3166,15,1137
3167,82,1137
3168,85,1137
3169,144,1137
3170,20,1137
3171,120,1137
3172,4,1137
3173,248,1137
3174,241,1137
3175,207,1137
3176,37,1137
3177,363,1137
3178,32,1137
3179,14,1137
3180,32,1138
3181,37,1138
3182,199,1138
3183,216,1138
3184,43,1138
3185,154,1138
3186,418,1139
3187,106,1139
3188,16,1139
3189,341,1139
3190,342,1139
3191,451,1139
3192,323,1139
3193,2,1140
3194,180,1140
3195,28,1140
3196,12,1140
3197,22,1140
3198,4,1140
3199,47,1140
3200,37,1140
3201,52,1140
3202,117,1140
3203,126,1140
3204,125,1140
3205,241,1140
3206,248,1140
3207,207,1140
3208,337,1140
3209,332,1140
3210,202,1140
3211,55,1140
3212,1,1140
3213,235,1141
3214,4,1141
3215,52,1141
3216,164,1141
3217,47,1141
3218,243,1141
3219,39,1142
3220,2,1142
3221,234,1142
3222,452,1142
3223,108,1142
3224,32,1142
3225,184,1142
3226,252,1142
3227,14,1142
3228,101,1142
3229,37,1142
3230,57,1142
3231,189,1142
3232,348,1142
3233,79,1142
3234,145,1142
3235,252,1143
3236,101,1143
3237,108,1143
3238,252,1144
3239,6,1144
3240,43,1145
3241,111,1146
3242,19,1146
3243,105,1146
3244,12,1147
3245,185,1147
3246,12,1148
3247,4,1148
3248,50,1148
3249,28,1148
3250,184,1148
3251,46,1148
3252,52,1148
3253,240,1148
3254,106,1149
3255,16,1149
3256,125,1149
3257,126,1149
3258,417,1149
3259,154,1150
3260,417,1151
3261,420,1151
3262,126,1151
3263,125,1151
3264,453,1151
3265,323,1151
3266,342,1151
3267,341,1151
3268,106,1151
3269,16,1151
3270,388,1152
3271,181,1153
3272,6,1153
3273,17,1153
3274,144,1153
3275,78,1153
3276,18,1153
3277,195,1153
3278,88,1154
3279,6,1154
3280,10,1154
3281,12,1154
3282,0,1154
3283,181,1154
3284,185,1154
3285,4,1154
3286,27,1154
3287,28,1154
3288,85,1154
3289,37,1154
3290,17,1154
3291,20,1154
3292,203,1154
3293,177,1154
3294,124,1154
3295,23,1154
3296,52,1154
3297,101,1154
3298,8,1154
3299,82,1154
3300,45,1154
3301,59,1154
3302,125,1154
3303,70,1154
3304,34,1154
3305,5,1154
3306,48,1154
3307,199,1154
3308,115,1154
3309,13,1154
3310,78,1154
3311,74,1154
3312,153,1154
3313,15,1154
3314,87,1154
3315,454,1155
3316,166,1155
3317,12,1155
3318,82,1155
3319,115,1155
3320,0,1156
3321,185,1157
3322,12,1157
3323,150,1157
3324,165,1157
3325,52,1157
3326,45,1157
3327,246,1157
3328,193,1157
3329,87,1157
3330,6,1158
3331,189,1158
3332,57,1158
3333,0,1158
3334,339,1158
3335,177,1158
3336,51,1158
3337,177,1159
3338,368,1160
3339,6,1161
3340,11,1161
3341,85,1161
3342,88,1161
3343,181,1161
3344,0,1161
3345,4,1161
3346,10,1161
3347,12,1161
3348,27,1161
3349,52,1161
3350,12,1162
3351,50,1162
3352,12,1163
3353,127,1163
3354,335,1164
3355,12,1165
3356,185,1165
3357,11,1166
3358,13,1166
3359,59,1166
3360,85,1167
3361,0,1167
3362,181,1167
3363,12,1167
3364,27,1167
3365,43,1167
3366,203,1167
3367,4,1167
3368,10,1167
3369,11,1167
3370,13,1167
3371,46,1167
3372,20,1167
3373,12,1168
3374,4,1168
3375,10,1168
3376,28,1168
3377,46,1168
3378,185,1168
3379,52,1168
3380,104,1168
3381,27,1168
3382,248,1168
3383,241,1168
3384,207,1168
3385,6,1169
3386,12,1169
3387,185,1169
3388,43,1169
3389,14,1169
3390,115,1169
3391,52,1169
3392,4,1169
3393,12,1170
3394,148,1170
3395,17,1170
3396,4,1170
3397,146,1170
3398,91,1170
3399,115,1170
3400,70,1170
3401,52,1170
3402,106,1170
3403,19,1170
3404,37,1170
3405,73,1170
3406,18,1170
3407,82,1170
3408,0,1170
3409,144,1170
3410,14,1170
3411,59,1170
3412,45,1170
3413,199,1170
3414,327,1170
3415,43,1170
3416,244,1170
3417,65,1170
3418,88,1170
3419,105,1170
3420,10,1170
3421,46,1170
3422,197,1170
3423,120,1170
3424,177,1170
3425,85,1170
3426,27,1170
3427,41,1170
3428,182,1170
3429,13,1170
3430,455,1170
3431,189,1170
3432,307,1170
3433,16,1170
3434,51,1170
3435,319,1170
3436,15,1170
3437,185,1171
3438,12,1171
3439,50,1171
3440,28,1171
3441,29,1172
3442,37,1172
3443,131,1172
3444,4,1173
3445,180,1173
3446,22,1173
3447,55,1173
3448,47,1173
3449,7,1173
3450,1,1173
3451,241,1173
3452,18,1174
3453,17,1174
3454,15,1174
3455,115,1174
3456,0,1175
3457,215,1175
3458,177,1175
3459,6,1176
3460,0,1177
3461,188,1178
3462,71,1178
3463,13,1178
3464,11,1179
3465,59,1179
3466,331,1180
3467,85,1180
3468,73,1180
3469,456,1181
3470,215,1181
3471,0,1181
3472,12,1182
3473,66,1183
3474,389,1183
3475,43,1183
3476,85,1184
3477,0,1184
3478,88,1184
3479,27,1184
3480,181,1184
3481,43,1184
3482,6,1184
3483,46,1184
3484,182,1184
3485,10,1184
3486,177,1184
3487,6,1185
3488,43,1185
3489,389,1186
3490,85,1186
3491,177,1186
3492,27,1186
3493,0,1186
3494,339,1186
3495,52,1186
3496,235,1187
3497,7,1187
3498,22,1188
3499,55,1188
3500,256,1188
3501,178,1188
3502,180,1188
3503,47,1188
3504,323,1188
3505,7,1188
3506,457,1189
3507,399,1190
3508,4,1191
3509,94,1192
3510,12,1193
3511,5,1193
3512,156,1193
3513,52,1193
3514,97,1193
3515,234,1194
3516,3,1195
3517,48,1195
3518,52,1195
3519,134,1195
3520,314,1195
3521,12,1196
3522,25,1196
3523,185,1196
3524,50,1196
3525,68,1197
3526,4,1197
3527,5,1198
3528,12,1198
3529,156,1198
3530,185,1198
3531,131,1199
3532,5,1200
3533,156,1200
3534,12,1200
3535,37,1200
3536,52,1200
3537,4,1200
3538,97,1200
3539,68,1201
3540,12,1202
3541,50,1202
3542,127,1202
3543,177,1203
3544,85,1203
3545,88,1203
3546,0,1203
3547,12,1203
3548,4,1203
3549,112,1203
3550,182,1203
3551,35,1203
3552,185,1203
3553,184,1203
3554,15,1203
3555,27,1203
3556,50,1203
3557,48,1203
3558,68,1203
3559,40,1203
3560,37,1203
3561,19,1203
3562,95,1203
3563,43,1203
3564,13,1203
3565,52,1203
3566,144,1203
3567,106,1203
3568,20,1203
3569,67,1203
3570,23,1203
3571,218,1203
3572,165,1203
3573,70,1203
3574,29,1203
3575,69,1203
3576,17,1203
3577,82,1203
3578,101,1203
3579,261,1203
3580,105,1203
3581,336,1203
3582,337,1203
3583,59,1203
3584,193,1203
3585,10,1203
3586,117,1203
3587,46,1203
3588,16,1203
3589,62,1203
3590,124,1203
