source,target,value
AS9286-KINX-KR,AS38107-CDNetworks-KR,-1
AS9286-KINX-KR,AS38118-RiotGamesInc-KR,-1
AS9286-KINX-KR,AS45382-EHOSTICT-KR,-1
AS9286-KINX-KR,AS46003-KOREACENTER-KR,-1
AS9286-KINX-KR,AS138195-MOACKCoLTD-KR,0
AS9318-SKBroadbandCoLtd-KR,AS3784-PohangUniversityofScienceandTechnology-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS4202-ottogicokr-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS4663-ELIMNETINC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS4665-YonseiUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS4669-AfreecaTVCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS4961-DaewooInformationSystems-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS6619-SamsungSDSInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS7558-KoreanBroadcastingSystemKBS-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS7560-JeonbukNationalUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS7562-HCNDongjak-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS7627-SeoulBroadcastingSystem-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9277-SKBroadbandCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9286-KINX-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9321-HanyangUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9323-DONGGUKUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9452-KoreaUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9454-WatchTowerBibleandTractSocietyofKorea-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9457-DREAMLINECO-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9458-PublicOfficialsBenefitAssociation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9459-KonkukUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9487-KoreaTechnologyFinanceCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9488-SeoulNationalUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9493-HMCSECURITIESCOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9494-NationalInfomationSocietyAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9521-KoreaAutomotiveTechnologyInstitute-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9522-GOODMORNINGSHINHANSECURITIESCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9523-MokwonUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9524-AutoEverSystemsCorp-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9526-KOSCOM-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9530-SHINSEGAEICCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9532-DaewooSecuritiesCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9577-KYOBOSECURITIES-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9578-CheiljedangCoInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9579-ShinyoungSecuritiesCOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9630-SKSecuritiesLimited-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9633-SUDOKWONLandfillSiteManagementCorp-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9634-GOODMORNINGSHINHANSECURITIESCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9638-NationalAgriculturalCooperativefederation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9640-KoreaInternetSecurityAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9641-KoreaDevelopmentBank-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9642-KoreaInternetSecurityAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9644-SKTelecom-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9646-eGIOS-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9647-SeoulMetropolitanGovernment-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9683-SeoulFacilitiesCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9689-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9691-KYUNGSUNGUNIVERSITY-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9692-HanwhaInvestmentSecuritiesCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9693-KFTC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9699-StandardChartered-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9704-KoreaInvestmentTrustManagementSecuritiesCoLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9709-KISInformationCommunicationInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9756-TbroadChungbuBroadcastingCo-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9757-CMBDONDAEMOONBROADCASTING-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9759-HIINVESTMENTSECURITIESCOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9761-KUMHO-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9763-KICforAgriculture-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9766-SHINHANLIFEINSURANCECOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9767-DBInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9772-JeonbukBank-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9774-DongseoUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9776-KOOKMINBANK-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9781-GREENCABLETELEVISIONSTATION-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9784-kbcard-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9841-KoreaFinancialInvestmentAssociation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9842-LotteDataCommunicationCompany-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9848-SejongTelecom-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9852-SamilPwC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9853-GORayNet-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9854-KTO-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9856-WOORIInvestmentSecurities-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9858-KoreaInternetSecurityAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9860-NationalHealthInsuranceService-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9861-HiAssetManagementCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9868-CatholicUniversityofDAEGU-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9871-GyeongSangBukDoOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9944-LGHomeshoppingInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9945-yoidofullgaspelchurch-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9948-NICETCM-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9954-KunsanNationalUniversityKNU-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9958-kakaogames-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9959-KOREASTOCKEXCHANGE-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9960-TheDaeguBankLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9966-TaeguTec-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9967-kbcard-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9971-TBROADDongdaemuncablenetworksInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9974-KoreaRacingAssociation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9976-NamincheonBrodcastingCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9977-KoreaInternetSecurityAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS9978-TheUniversityofSeoul-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10034-SEOULAGRICULTURALMARINEPRODUCTSCORP-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10035-HyundaiDepartmentStoreCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10036-DLIVE-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10039-KoreaHealthIndustryDevelopmentInstitute-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10045-HanbatNationalUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10049-SKCo-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10050-TheNationalLibraryofKorea-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10052-KyungpookNationalUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10054-CMBKwangjuBroadcasting-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10055-KoreanNationalRailroadAdministration-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10056-HyundaiMarinFireInsurance-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10058-NACUFOK-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10060-YONSEIUNIVERSITYHEALTHSYSTEM-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10062-BranksomeHallAsia-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10065-NICETCM-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10069-SeoulMetro-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10072-ShinhanBank-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10073-KoreaNationalOpenUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10162-SNUH-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10164-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10167-HANVITBANK-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10169-AMOREPACIFIC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10171-SKTelink-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10174-MunhwaBroadcastingCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10177-FUBONHYUNDAILIFEINSURANCECOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10179-DaehanInvestmentTrustSecurities-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10183-KoreaCultureInformationServiceAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10185-HanaBankCo-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10188-SongdoChadwickinternationalSchool-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS10196-KOOKMINBANK-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17573-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17574-SeoulMetropolitanGovernmentComputerCenter-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17575-ChungAngUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17576-NationalResearchFoundationofKorea-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17581-DaewooSecuritiesCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17582-KoreaInvestmentCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17587-HANSOLGYOYOOK-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17588-TheDaeguBankLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17590-KOCCA-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17593-NDSCoporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17596-PINEASSETSERVICE-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17597-TBROADSaeromNamdongSeohaebroadcasting-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17599-YuhanCollege-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17602-CRETECCHEGIM-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17605-KTNGCoporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17607-MiraeAssetLifeInsuranceCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17608-ABN-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17613-KTEInformationandCommunications-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17834-WOORICARD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17836-IBKSecurities-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17841-NATIONALINFORMATIONRESOURCESSERVICE-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17845-GyeonggiTechnopark-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17846-SKBroadbandCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17849-TbroadGinamBroadcatingCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17851-KPETRO-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17854-Tbroadjeonjubroadcast-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17855-HANNETCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17857-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17859-NICEINFOMATIONSERVICE-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17861-KyungNamCollegeofInformationTechnology-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17862-KangwonNationalUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17864-TBROADHANVITBROADCASTINGCOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17868-HyupsungUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17870-KyungHeeUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17874-NationalPensionCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS17876-AhnlabInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18028-GyeongSangNationalUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18031-SangmyungUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18032-SHINHANDS-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18033-CMBTAEGUBROADCASTING-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18158-CHUNGBUKNATIONALUNIVERSITY-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18164-MokpoUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18298-ChungnamNationalUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18299-BNKSecuritiesCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18300-KEPCO-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18302-SKTelecom-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18305-POSCOICT-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18310-TBROADABCBROADCASTINGCOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18314-HANASKcard-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18317-SHINHANDS-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18321-KRAFTONINC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18323-SeoulNationalUniversityBundangHospital-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18324-MasanCollege-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18325-KoreaChristianUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18326-SportsTotoKorea-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18330-HONGIKUNIVERSITY-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18332-postopia-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18333-atKoreaArgoFisheriesFoodTradeCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18343-DaeguTechnicalCollege-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18373-KOOKMINBANK-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS18401-DAEGUUNIVERSITY-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23553-NationalITIndustryPromotionAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23554-ShinhanBank-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23555-ShinhanBank-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23556-INITECH-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23558-KepcoNF-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23560-MetLifeKorea-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23561-YonginUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23563-TbroadSuwonBroadcastingCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23572-AmericanInternationalAssuranceCompanyKorea-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23576-NBP-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23578-TBROADSaeromNamdongSeohaebroadcasting-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23580-DAILYSPORTSWORLD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23581-HynixSemiconductorInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23582-DoosanCorporationDigitalInnovation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23587-KoreaCreditBureau-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23593-bklLLC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23594-YKKKOREACOLTD-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23599-KoreaInternetSecurityAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23600-KoreaInternetSecurityAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23601-tsis-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23668-KOREAPOLYTECHNICUNIVERSITY-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23759-TechnoMartInformationCommunicationCompany-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23908-IIAC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23971-CHUGYEUNIVERSITYFORTHEARTS-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23972-HANAINVESTORSERVICES-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS23980-YeungnamUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS24429-ZhejiangTaobaoNetworkCoLtd-CN,-1
AS9318-SKBroadbandCoLtd-KR,AS38088-KOREAEASTWESTPOWER-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38089-kbank-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38091-LGHelloVisionCorp-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38095-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38096-QrixnowoncableInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38097-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38100-INICISCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38103-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38107-CDNetworks-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38109-TBroad-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38112-KoreaHousingUrbanGuaranteeCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38113-KUMC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38114-ShinjinNetwork-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38122-SeoulGuaranteeInsuranceCompany-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38123-asanmedicalcenter-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38125-KoreaExpresswayCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38130-SamsungSDSInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38133-CMB-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38135-KDBLifeInsuranceCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38387-CMBSejongBroadcastingCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38388-KoreaCopyrightProtectionAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38389-FAMOUSWORKER-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38390-GoyangOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38391-Gyeonggiprovincialgimpoofficeofeducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38392-KYONGGIYANGPYEONGOFFICEOFEDUCATION-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38394-GyeonggidoSeongnamOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38395-GwangJuHaNamOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38396-PajuofficeofEducationGyeonggiProvince-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38398-GyeonggiUijeongbuofficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38399-GyeonggidoYeojuOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38400-GyeonggidoPyongtaekOfficeEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38401-GyeonggiProvincialAnseongOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38402-GyeonggiProvincialSuwonOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38403-GunpoUiwangOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38404-GyeonggiProvincialBucheonOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38405-GwangMyeongOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38406-KyeonggiDoHwaseongOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38407-GyeonggiDoAnsanOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38408-GYEONGGIPROVINCIALANYANGOFFICEOFEDUCATION-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38409-DongducheonyangjuofficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38410-PocheonOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38411-Yonginofficeofeducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38412-GyeonggiDoIcheonofficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38414-Gyeonggisiheungofficeofeducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38415-GuriNamyangjuOfficeOfEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38416-GyeonggiYeoncheonOfficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38417-GyeonggiProvinceGapyeongofficeofEducation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38421-MiraeAssetInvestmentManagementCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38424-KOREACABLETELECOM-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38429-BoryungPharmaceuticalCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38430-Shinhancard-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38433-KoreaFundAdministrationCompliance-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38434-InfrawareInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38660-KHNP-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38667-KOREAKAKAOCORP-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38671-SOILCorpLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38673-KoreaCableTVKwangjuBroadcasting-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38674-NLCSJeju-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38677-SMHiplusCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38680-CMB-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38684-CMBDaejeonBroadcastingCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38687-FinancialSecurityInstitute-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38688-GSNeotek-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38690-HyosungITX-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38693-KoreaTransportationSafetyAuthority-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38694-CHEONGJUNATIONALUNIVERSITYOFEDCATION-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38695-bucheonuniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38697-HankyongNationalUnivercity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38698-ubase-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38702-HanaBankCo-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS38708-EXPORTIMPORTBANKOFKOREA-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45360-Ssangyong-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45361-UlsanJungAngBroadcastingNetwork-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45363-SunMoonUniversity-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45364-YTN-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45366-cyberlogitec-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45368-KYONGNAMBANK-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45370-BROADBANDIDC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45373-KSCFC-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45375-FirstfireMarineInsurance-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45381-SeoulHousingCommunitiesCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45382-EHOSTICT-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45384-Koreatradeinsurancecorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45385-DAELIMCorporation-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45389-JeonlabukdoEducationResearchInformationInstitute-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45391-AmericanHomeAssuranceKorea-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45394-KERIS-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45396-LimelightNetworksKoreaLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45399-HanjinInformationSystemsTelecommunicationCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45406-AJUInternetTechnology-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45409-KBCAPITAL-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45969-INICISCoLtd-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45971-FinancialSecurityInstitute-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45974-NHN-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45978-KISInformationCommunicationInc-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45979-KBDATASYSTEMS-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45986-KoreaInternetSecurityAgency-KR,-1
AS9318-SKBroadbandCoLtd-KR,AS45988-KOREACREDITGUARANTEEFUND-KR,-1
